10000000,10000001,21.1206
10000000,10000002,21.4077
10000000,10000003,32.409
10000000,10000004,33.8022
10000000,10000005,22.6086
10000000,10000006,22.4289
10000000,10000007,22.0963
10000000,10000008,23.4996
10000000,10000009,22.4661
10000000,10000010,20.2316
10000000,10000011,22.665
10000000,10000012,18.7759
10000000,10000013,21.7334
10000000,10000014,22.3261
10000000,10000015,24.194
10000000,10000016,21.6516
10000000,10000017,22.8251
10000000,10000018,23.4255
10000000,10000019,24.8287
10000000,10000020,23.883
10000000,10000021,24.559
10000000,10000022,22.1348
10000000,10000023,21.1139
10000000,10000024,21.8952
10000000,10000025,20.5872
10000000,10000026,21.8971
10000000,10000027,25.2791
10000000,10000028,22.9204
10000000,10000029,19.3137
10000000,10000030,16.2906
10000000,10000031,17.0664
10000000,10000032,20.8287
10000000,10000033,21.3071
10000000,10000034,23.9403
10000000,10000035,29.2986
10000000,10000036,30.2494
10000000,10000037,29.876
10000000,10000038,21.9028
10000000,10000039,23.0498
10000000,10000040,29.2836
10000000,10000041,25.1702
10000000,10000042,24.6436
10000000,10000043,32.9501
10000000,10000044,31.4361
10000000,10000045,30.5108
10000000,10000046,32.9066
10000000,10000047,30.7402
10000000,10000048,32.9226
10000000,10000049,16.8131
10000000,10000050,16.9292
10000000,10000051,16.5543
10000000,10000052,15.5026
10000000,10000053,12.5551
10000000,10000054,11.9357
10000000,10000055,9.86786
10000000,10000056,10.3263
10000000,10000057,11.8242
10000000,10000058,16.7267
10000000,10000059,14.1853
10000000,10000060,13.427
10000000,10000061,17.4018
10000000,10000062,18.3683
10000000,10000063,18.119
10000000,10000064,20.4161
10000000,10000065,11.4286
10000000,10000066,11.2139
10000000,10000067,9.76157
10000000,10000068,15.4137
10000000,10000069,12.4585
10000000,10000070,11.519
10000000,10000071,12.6719
10000000,10000072,13.9375
10000000,10000073,12.1758
10000000,10000074,12.6924
10000000,10000075,16.2242
10000000,10000076,16.174
10000000,10000077,9.09276
10000000,10000078,8.64371
10000000,10000079,9.9837
10000000,10000080,6.81619
10000000,10000081,8.82139
10000000,10000082,11.2223
10000000,10000083,10.8166
10000000,10000084,10.4068
10000000,10000085,22.1942
10000000,10000086,20.6451
10000000,10000087,6.46729
10000000,10000088,18.8889
10000000,10000089,15.5964
10000000,10000090,13.7456
10000000,10000091,15.85
10000000,10000092,20.8915
10000000,10000093,20.6444
10000000,10000094,20.5508
10000000,10000095,19.0335
10000000,10000096,20.1813
10000000,10000097,21.3455
10000000,10000098,17.5088
10000000,10000099,15.0499
10000000,10000100,16.3289
10000000,10000101,14.8437
10000000,10000102,17.2355
10000000,10000103,14.3255
10000000,10000104,13.6708
10000000,10000105,11.0479
10000000,10000106,13.024
10000000,10000107,14.1543
10000000,10000108,20.259
10000000,10000109,20.7708
10000000,10000110,12.1185
10000000,10000111,12.8574
10000000,10000112,10.1898
10000000,10000113,26.5716
10000000,10000114,31.7308
10000000,10000115,27.6773
10000000,10000116,33.3877
10000000,10000117,29.9715
10000000,10000118,28.0472
10000000,10000119,25.5033
10000000,10000120,24.9418
10000000,10000121,33.868
10000000,10000122,30.6291
10000000,10000123,29.2608
10000000,10000124,31.3905
10000000,10000125,30.237
10000000,10000126,25.5779
10000000,10000127,27.7559
10000000,10000128,24.7333
10000000,10000129,28.6541
10000000,10000130,31.2906
10000000,10000131,31.0841
10000000,10000132,30.839
10000000,10000133,30.1812
10000000,10000134,29.998
10000000,10000135,30.311
10000000,10000136,36.4809
10000000,10000137,33.2794
10000000,10000138,38.566
10000000,10000139,33.3073
10000000,10000140,38.0459
10000000,10000141,34.5426
10000000,10000142,32.3668
10000000,10000143,32.459
10000000,10000144,32.4811
10000000,10000145,31.9337
10000000,10000146,32.5142
10000000,10000147,30.1692
10000000,10000148,33.8063
10000000,10000149,22.8889
10000000,10000150,22.8547
10000000,10000151,17.4729
10000000,10000152,18.2147
10000000,10000153,9.67939
10000000,10000154,7.90536
10000000,10000155,22.8371
10000000,10000156,17.4466
10000000,10000157,12.8191
10000000,10000158,16.0504
10000000,10000159,19.345
10000000,10000160,9.63126
10000000,10000161,11.3844
10000000,10000162,14.2605
10000000,10000163,20.7795
10000000,10000164,18.9716
10000000,10000165,20.9519
10000000,10000166,14.7337
10000000,10000167,14.4424
10000000,10000168,15.8395
10000000,10000169,8.63271
10000000,10000170,9.4986
10000000,10000171,6.36154
10000000,10000172,4.18783
10000000,10000173,12.2548
10000000,10000174,7.84091
10000000,10000175,7.48232
10000000,10000176,9.8955
10000000,10000177,12.7885
10000000,10000178,12.6804
10000001,10000000,25.4565
10000001,10000002,7.40352
10000001,10000003,15.1102
10000001,10000004,16.5545
10000001,10000005,6.12849
10000001,10000006,12.183
10000001,10000007,17.074
10000001,10000008,14.5281
10000001,10000009,15.5958
10000001,10000010,16.6169
10000001,10000011,19.1899
10000001,10000012,15.3008
10000001,10000013,18.2583
10000001,10000014,19.133
10000001,10000015,23.9019
10000001,10000016,18.1765
10000001,10000017,17.9815
10000001,10000018,19.1118
10000001,10000019,14.2629
10000001,10000020,14.4881
10000001,10000021,19.7153
10000001,10000022,22.2109
10000001,10000023,23.8039
10000001,10000024,14.4048
10000001,10000025,19.4153
10000001,10000026,25.8825
10000001,10000027,29.0817
10000001,10000028,26.723
10000001,10000029,24.5242
10000001,10000030,21.5011
10000001,10000031,21.5844
10000001,10000032,23.4769
10000001,10000033,23.9971
10000001,10000034,26.6303
10000001,10000035,11.9998
10000001,10000036,12.9506
10000001,10000037,12.5772
10000001,10000038,10.0053
10000001,10000039,6.38108
10000001,10000040,12.0359
10000001,10000041,9.70674
10000001,10000042,11.3878
10000001,10000043,15.6513
10000001,10000044,14.1374
10000001,10000045,13.212
10000001,10000046,15.6078
10000001,10000047,13.4414
10000001,10000048,15.6238
10000001,10000049,16.2936
10000001,10000050,15.0918
10000001,10000051,16.9859
10000001,10000052,18.3385
10000001,10000053,19.2345
10000001,10000054,21.1658
10000001,10000055,19.5022
10000001,10000056,18.3502
10000001,10000057,16.4479
10000001,10000058,14.4505
10000001,10000059,14.4409
10000001,10000060,15.4324
10000001,10000061,15.1577
10000001,10000062,16.4942
10000001,10000063,16.9471
10000001,10000064,16.1934
10000001,10000065,21.3843
10000001,10000066,17.4191
10000001,10000067,18.2021
10000001,10000068,11.7572
10000001,10000069,14.3901
10000001,10000070,18.4204
10000001,10000071,16.4621
10000001,10000072,15.16
10000001,10000073,17.4212
10000001,10000074,16.203
10000001,10000075,14.8539
10000001,10000076,10.2798
10000001,10000077,23.713
10000001,10000078,24.8946
10000001,10000079,22.317
10000001,10000080,22.1703
10000001,10000081,18.5077
10000001,10000082,16.7327
10000001,10000083,21.8593
10000001,10000084,20.1662
10000001,10000085,10.6866
10000001,10000086,25.2664
10000001,10000087,28.3313
10000001,10000088,24.3754
10000001,10000089,21.1214
10000001,10000090,22.5412
10000001,10000091,26.6451
10000001,10000092,26.6817
10000001,10000093,8.69386
10000001,10000094,10.5404
10000001,10000095,12.007
10000001,10000096,14.5268
10000001,10000097,14.319
10000001,10000098,7.31455
10000001,10000099,11.5748
10000001,10000100,11.6285
10000001,10000101,13.6127
10000001,10000102,10.2298
10000001,10000103,22.2895
10000001,10000104,22.3721
10000001,10000105,19.9784
10000001,10000106,19.754
10000001,10000107,19.5648
10000001,10000108,22.949
10000001,10000109,20.8306
10000001,10000110,24.4327
10000001,10000111,24.2692
10000001,10000112,22.0638
10000001,10000113,17.1767
10000001,10000114,14.4831
10000001,10000115,10.4296
10000001,10000116,16.14
10000001,10000117,14.5081
10000001,10000118,12.5837
10000001,10000119,12.143
10000001,10000120,18.4191
10000001,10000121,16.5692
10000001,10000122,13.5581
10000001,10000123,14.4095
10000001,10000124,18.0301
10000001,10000125,18.2099
10000001,10000126,22.1028
10000001,10000127,14.3002
10000001,10000128,13.8711
10000001,10000129,11.4064
10000001,10000130,17.6358
10000001,10000131,19.3215
10000001,10000132,17.3833
10000001,10000133,16.7255
10000001,10000134,18.4364
10000001,10000135,16.9507
10000001,10000136,23.1206
10000001,10000137,19.8236
10000001,10000138,29.1504
10000001,10000139,23.8917
10000001,10000140,28.8303
10000001,10000141,25.127
10000001,10000142,20.7662
10000001,10000143,19.076
10000001,10000144,19.0253
10000001,10000145,18.478
10000001,10000146,19.1539
10000001,10000147,20.9536
10000001,10000148,22.6027
10000001,10000149,28.6791
10000001,10000150,28.1472
10000001,10000151,25.6739
10000001,10000152,24.0049
10000001,10000153,19.2859
10000001,10000154,24.2191
10000001,10000155,30.8788
10000001,10000156,26.9192
10000001,10000157,30.4344
10000001,10000158,33.0412
10000001,10000159,25.1353
10000001,10000160,30.6696
10000001,10000161,29.0402
10000001,10000162,33.1207
10000001,10000163,36.5017
10000001,10000164,27.0132
10000001,10000165,26.7421
10000001,10000166,36.2765
10000001,10000167,34.9579
10000001,10000168,35.3269
10000001,10000169,30.1755
10000001,10000170,21.2554
10000001,10000171,28.1989
10000001,10000172,25.9307
10000001,10000173,23.2617
10000001,10000174,26.8109
10000001,10000175,27.6781
10000001,10000176,28.1605
10000001,10000177,28.7371
10000001,10000178,20.7315
10000002,10000000,23.9132
10000002,10000001,5.66204
10000002,10000003,15.2565
10000002,10000004,16.6496
10000002,10000005,8.70684
10000002,10000006,7.04945
10000002,10000007,12.2889
10000002,10000008,9.74301
10000002,10000009,11.3008
10000002,10000010,13.1838
10000002,10000011,15.7202
10000002,10000012,13.1302
10000002,10000013,16.0877
10000002,10000014,16.9624
10000002,10000015,21.7312
10000002,10000016,16.0059
10000002,10000017,13.7321
10000002,10000018,14.8169
10000002,10000019,8.44982
10000002,10000020,9.2129
10000002,10000021,15.2912
10000002,10000022,20.0403
10000002,10000023,21.6333
10000002,10000024,9.79497
10000002,10000025,17.2447
10000002,10000026,23.7119
10000002,10000027,26.9111
10000002,10000028,24.5524
10000002,10000029,22.3535
10000002,10000030,19.3305
10000002,10000031,19.4138
10000002,10000032,21.3063
10000002,10000033,21.8265
10000002,10000034,24.4597
10000002,10000035,12.146
10000002,10000036,13.0969
10000002,10000037,12.7234
10000002,10000038,4.19224
10000002,10000039,5.89732
10000002,10000040,12.1311
10000002,10000041,7.47819
10000002,10000042,7.49105
10000002,10000043,15.7976
10000002,10000044,14.2836
10000002,10000045,13.3582
10000002,10000046,15.7541
10000002,10000047,13.5877
10000002,10000048,15.7701
10000002,10000049,14.123
10000002,10000050,12.9212
10000002,10000051,14.8153
10000002,10000052,16.1679
10000002,10000053,17.0639
10000002,10000054,19.0332
10000002,10000055,17.4403
10000002,10000056,16.1796
10000002,10000057,14.2773
10000002,10000058,12.2798
10000002,10000059,12.2702
10000002,10000060,13.2618
10000002,10000061,12.9871
10000002,10000062,14.3235
10000002,10000063,14.7765
10000002,10000064,14.0228
10000002,10000065,19.5224
10000002,10000066,15.5528
10000002,10000067,16.6588
10000002,10000068,10.2139
10000002,10000069,12.8468
10000002,10000070,16.8771
10000002,10000071,14.9189
10000002,10000072,12.9893
10000002,10000073,15.2505
10000002,10000074,14.0324
10000002,10000075,12.8367
10000002,10000076,8.10914
10000002,10000077,21.8511
10000002,10000078,23.0321
10000002,10000079,20.7738
10000002,10000080,20.2433
10000002,10000081,16.9644
10000002,10000082,15.1895
10000002,10000083,20.316
10000002,10000084,18.6114
10000002,10000085,4.87347
10000002,10000086,23.0957
10000002,10000087,26.788
10000002,10000088,22.2048
10000002,10000089,18.9508
10000002,10000090,20.3705
10000002,10000091,24.4745
10000002,10000092,24.5111
10000002,10000093,5.5195
10000002,10000094,6.89939
10000002,10000095,9.38086
10000002,10000096,12.0784
10000002,10000097,10.5165
10000002,10000098,5.14392
10000002,10000099,9.40417
10000002,10000100,9.4579
10000002,10000101,11.4421
10000002,10000102,8.05921
10000002,10000103,20.1188
10000002,10000104,20.2014
10000002,10000105,17.8077
10000002,10000106,17.5834
10000002,10000107,17.3942
10000002,10000108,20.7783
10000002,10000109,18.66
10000002,10000110,22.2621
10000002,10000111,22.0986
10000002,10000112,20.2019
10000002,10000113,11.9015
10000002,10000114,14.5782
10000002,10000115,10.5248
10000002,10000116,16.2352
10000002,10000117,12.2795
10000002,10000118,10.3552
10000002,10000119,8.44623
10000002,10000120,13.6341
10000002,10000121,16.7155
10000002,10000122,13.572
10000002,10000123,12.2037
10000002,10000124,14.3334
10000002,10000125,14.5131
10000002,10000126,19.9322
10000002,10000127,10.6034
10000002,10000128,8.05803
10000002,10000129,11.5016
10000002,10000130,14.2335
10000002,10000131,15.6247
10000002,10000132,13.6865
10000002,10000133,13.0287
10000002,10000134,14.7396
10000002,10000135,13.2539
10000002,10000136,19.4239
10000002,10000137,16.1269
10000002,10000138,25.0279
10000002,10000139,19.7692
10000002,10000140,24.7078
10000002,10000141,21.0044
10000002,10000142,17.0694
10000002,10000143,15.3792
10000002,10000144,15.3286
10000002,10000145,14.7812
10000002,10000146,15.4571
10000002,10000147,16.8311
10000002,10000148,18.906
10000002,10000149,26.5085
10000002,10000150,25.9765
10000002,10000151,23.5033
10000002,10000152,21.8343
10000002,10000153,17.7426
10000002,10000154,22.6758
10000002,10000155,28.7081
10000002,10000156,24.7485
10000002,10000157,28.2638
10000002,10000158,30.8706
10000002,10000159,22.9646
10000002,10000160,29.1263
10000002,10000161,27.4969
10000002,10000162,30.9501
10000002,10000163,34.331
10000002,10000164,24.8426
10000002,10000165,24.5715
10000002,10000166,34.7333
10000002,10000167,33.4146
10000002,10000168,33.7837
10000002,10000169,28.6322
10000002,10000170,19.7121
10000002,10000171,26.6556
10000002,10000172,24.3874
10000002,10000173,21.7185
10000002,10000174,25.2676
10000002,10000175,26.1348
10000002,10000176,26.6172
10000002,10000177,27.1938
10000002,10000178,19.1882
10000003,10000000,39.0428
10000003,10000001,18.1624
10000003,10000002,17.6251
10000003,10000004,19.6152
10000003,10000005,21.5402
10000003,10000006,20.2259
10000003,10000007,25.4653
10000003,10000008,22.9194
10000003,10000009,25.1252
10000003,10000010,27.0082
10000003,10000011,29.3853
10000003,10000012,28.0939
10000003,10000013,30.3242
10000003,10000014,31.9261
10000003,10000015,36.6949
10000003,10000016,30.9696
10000003,10000017,26.9881
10000003,10000018,28.1671
10000003,10000019,21.4247
10000003,10000020,22.3893
10000003,10000021,26.8832
10000003,10000022,35.004
