Node_ID,Lon,Lat,Tract_Node
0,-90.1258527,29.9720683,0
1,-90.1246674,29.971959,0
2,-90.104982,29.977612,0
3,-90.1054112,29.9779089,0
4,-90.105871,29.978227,0
5,-90.1067826,29.9788512,0
6,-90.107454,29.979305,0
7,-90.107717,29.979493,0
8,-90.1086545,29.9801087,0
9,-90.1110854,29.9817351,0
10,-90.1110899,29.9819324,0
11,-90.1112988,29.9818493,0
12,-90.065431,29.987781,0
13,-90.06447,29.987437,0
14,-90.06422,29.987355,0
15,-90.063009,29.986927,0
16,-90.061847,29.986509,0
17,-90.060677,29.986101,0
18,-90.059557,29.985706,0
19,-90.059494,29.985686,0
20,-90.0583157,29.9852446,0
21,-90.0573185,29.9848042,0
22,-90.0579019,29.9847662,0
23,-90.054538,29.984994,0
24,-90.0579234,29.985032,0
25,-90.0535291,29.9850516,0
26,-90.051164,29.985187,0
27,-90.052285,29.985121,0
28,-89.9262194,30.078555,0
29,-89.9263027,30.0776069,0
30,-90.05003,29.985257,0
31,-90.0490595,29.9853193,0
32,-90.047763,29.985398,0
33,-90.046644,29.985464,0
34,-90.0487728,29.985337,0
35,-90.045906,29.985526,0
36,-90.045294,29.98563,0
37,-90.0452165,29.9858139,0
38,-90.045506,29.985591,0
39,-90.044941,29.985674,0
40,-90.045434,29.985174,0
41,-90.0444611,29.9856896,0
42,-90.0434665,29.9854586,0
43,-90.041786,29.985081,0
44,-89.9258014,30.0782666,0
45,-90.040921,29.984874,0
46,-90.039985,29.984665,0
47,-90.039137,29.984469,0
48,-89.9200869,30.0744169,0
49,-90.037377,29.984071,0
50,-90.037593,29.983376,0
51,-90.036516,29.983884,0
52,-90.0354582,29.9836069,0
53,-90.0345777,29.9834138,0
54,-90.033762,29.983231,0
55,-89.9195388,30.0740461,0
56,-90.0313177,29.9826781,0
57,-90.029625,29.982108,0
58,-90.0290955,29.981957,0
59,-89.91949,30.0752175,0
60,-90.0282092,29.9817608,0
61,-90.0281793,29.9818706,0
62,-90.0270767,29.98151,0
63,-90.02375,29.9807692,0
64,-90.0206929,29.9800725,0
65,-90.0201065,29.979802,0
66,-90.018615,29.979462,0
67,-90.017654,29.979242,0
68,-90.019659,29.979708,0
69,-90.016745,29.979044,0
70,-90.015862,29.978832,0
71,-90.014988,29.978638,0
72,-89.9188279,30.0734795,0
73,-90.014147,29.978446,0
74,-90.013062,29.978206,0
75,-90.01238,29.978052,0
76,-90.011466,29.9778351,0
77,-89.9206604,30.0737511,0
